cliente,nombre_servicio,comuna,peluqueria,total
10000552,Tintes y coloracion de cabello,160,21,97034
10000151,Tintes y coloracion de cabello,5,21,97034
10000736,Tintes y coloracion de cabello,147,21,97034
10000304,Tintes y coloracion de cabello,193,21,97034
10000346,Tintes y coloracion de cabello,108,21,97034
10000661,Tintes y coloracion de cabello,76,21,97034
10000086,Tintes y coloracion de cabello,181,21,97034
10000668,Tintes y coloracion de cabello,48,21,97034
10000962,Tintes y coloracion de cabello,111,21,97034
10000875,Tintes y coloracion de cabello,25,21,97034
10000987,Tintes y coloracion de cabello,192,21,97034
10000641,Tintes y coloracion de cabello,191,21,97034
10000002,Tintes y coloracion de cabello,83,21,97034
10000444,Tintes y coloracion de cabello,30,21,97034
10000159,Tintes y coloracion de cabello,49,21,97034
10000630,Tintes y coloracion de cabello,85,21,97034
10000965,Tintes y coloracion de cabello,157,22,97034
10000118,Tintes y coloracion de cabello,88,22,97034
10000174,Tintes y coloracion de cabello,14,22,97034
10000969,Tintes y coloracion de cabello,150,22,97034
10000216,Tintes y coloracion de cabello,51,22,97034
10000960,Tintes y coloracion de cabello,32,22,97034
10000858,Tintes y coloracion de cabello,17,22,97034
10000776,Tintes y coloracion de cabello,186,22,97034
10000810,Tintes y coloracion de cabello,47,22,97034
10000451,Tintes y coloracion de cabello,121,22,97034
10000466,Tintes y coloracion de cabello,104,22,97034
10000845,Tintes y coloracion de cabello,71,22,97034
10000166,Tintes y coloracion de cabello,89,22,97034
10000341,Tintes y coloracion de cabello,76,22,97034
10000128,Tintes y coloracion de cabello,102,22,97034
10000369,Tintes y coloracion de cabello,63,22,97034
10000408,Tintes y coloracion de cabello,162,22,97034
10000824,Tintes y coloracion de cabello,182,22,97034
10000289,Tintes y coloracion de cabello,91,22,97034
10000246,Tintes y coloracion de cabello,112,22,97034
10000333,Tintes y coloracion de cabello,56,22,97034
10000273,Tintes y coloracion de cabello,32,22,97034
10000590,Tintes y coloracion de cabello,128,22,97034
10000975,Tintes y coloracion de cabello,102,22,97034
10000501,Tintes y coloracion de cabello,187,22,97034
10000217,Tintes y coloracion de cabello,62,22,97034
10000107,Tintes y coloracion de cabello,100,22,97034
10000670,Tintes y coloracion de cabello,99,22,97034
10000710,Tintes y coloracion de cabello,28,22,97034
10000377,Tintes y coloracion de cabello,87,22,97034
10000132,Tintes y coloracion de cabello,4,22,97034
10000833,Tintes y coloracion de cabello,42,22,97034
10000360,Tintes y coloracion de cabello,22,22,97034
10000312,Tintes y coloracion de cabello,166,22,97034
10000253,Tintes y coloracion de cabello,75,22,97034
10000537,Tintes y coloracion de cabello,127,22,97034
10000039,Tintes y coloracion de cabello,15,22,97034
10000619,Tintes y coloracion de cabello,164,22,97034
10000551,Tintes y coloracion de cabello,90,22,97034
10000146,Tintes y coloracion de cabello,54,22,97034
10000474,Tintes y coloracion de cabello,6,22,97034
10000437,Tintes y coloracion de cabello,155,22,97034
10000376,Tintes y coloracion de cabello,37,22,97034
10000369,Tintes y coloracion de cabello,63,22,97034
10000882,Tintes y coloracion de cabello,141,22,97034
10000727,Tintes y coloracion de cabello,184,22,97034
10000710,Tintes y coloracion de cabello,28,22,97034
10000622,Tintes y coloracion de cabello,154,22,97034
10000898,Tintes y coloracion de cabello,131,22,97034
10000897,Tintes y coloracion de cabello,186,22,97034
10000888,Tintes y coloracion de cabello,73,22,97034
10000799,Tintes y coloracion de cabello,99,22,97034
10000489,Tintes y coloracion de cabello,96,22,97034
10000323,Tintes y coloracion de cabello,131,22,97034
10000090,Tintes y coloracion de cabello,85,22,97034
10000405,Tintes y coloracion de cabello,105,23,97034
10000404,Tintes y coloracion de cabello,74,23,97034
10000109,Tintes y coloracion de cabello,196,23,97034
10000592,Tintes y coloracion de cabello,122,23,97034
10000907,Tintes y coloracion de cabello,196,23,97034
10000073,Tintes y coloracion de cabello,56,23,97034
10000095,Tintes y coloracion de cabello,111,23,97034
10000074,Tintes y coloracion de cabello,160,23,97034
10000449,Tintes y coloracion de cabello,100,23,97034
10000594,Tintes y coloracion de cabello,110,23,97034
10000677,Tintes y coloracion de cabello,127,23,97034
10000494,Tintes y coloracion de cabello,58,23,97034
10000319,Tintes y coloracion de cabello,99,23,97034
10000921,Tintes y coloracion de cabello,48,23,97034
10000873,Tintes y coloracion de cabello,6,23,97034
10000554,Tintes y coloracion de cabello,194,23,97034
10000694,Tintes y coloracion de cabello,156,23,97034
10000661,Tintes y coloracion de cabello,76,23,97034
10000608,Tintes y coloracion de cabello,161,23,97034
10000624,Tintes y coloracion de cabello,102,23,97034
10000327,Tintes y coloracion de cabello,135,23,97034
10000602,Tintes y coloracion de cabello,32,23,97034
10000802,Tintes y coloracion de cabello,145,23,97034
10000160,Tintes y coloracion de cabello,61,23,97034
10000164,Tintes y coloracion de cabello,55,23,97034
10000226,Tintes y coloracion de cabello,127,23,97034
10000705,Tintes y coloracion de cabello,3,23,97034
10000611,Tintes y coloracion de cabello,99,23,97034
10000924,Tintes y coloracion de cabello,35,23,97034
10000322,Tintes y coloracion de cabello,49,23,97034
10000963,Tintes y coloracion de cabello,125,23,97034
10000653,Tintes y coloracion de cabello,75,23,97034
10000231,Tintes y coloracion de cabello,53,23,97034
10000722,Tintes y coloracion de cabello,156,23,97034
10000638,Tintes y coloracion de cabello,109,23,97034
10000758,Tintes y coloracion de cabello,40,23,97034
10000375,Tintes y coloracion de cabello,126,23,97034
10000817,Tintes y coloracion de cabello,96,23,97034
10000185,Tintes y coloracion de cabello,161,23,97034
10000947,Tintes y coloracion de cabello,197,23,97034
10000693,Tintes y coloracion de cabello,198,23,97034
10000763,Tintes y coloracion de cabello,100,23,97034
10000002,Tintes y coloracion de cabello,83,23,97034
10000997,Tintes y coloracion de cabello,88,23,97034
10000304,Tintes y coloracion de cabello,193,23,97034
10000927,Tintes y coloracion de cabello,87,23,97034
10000346,Tintes y coloracion de cabello,108,23,97034
10000126,Tintes y coloracion de cabello,176,23,97034
10000394,Tintes y coloracion de cabello,41,23,97034
10000254,Tintes y coloracion de cabello,69,23,97034
10000481,Tintes y coloracion de cabello,163,23,97034
10000263,Tintes y coloracion de cabello,175,23,97034
10000860,Tintes y coloracion de cabello,162,23,97034
10000259,Tintes y coloracion de cabello,162,23,97034
10000686,Tintes y coloracion de cabello,28,23,97034
10000607,Tintes y coloracion de cabello,93,23,97034
10000232,Tintes y coloracion de cabello,51,23,97034
10000869,Tintes y coloracion de cabello,18,23,97034
10000124,Tintes y coloracion de cabello,131,23,97034
10000000,Tintes y coloracion de cabello,110,23,97034
10000777,Tintes y coloracion de cabello,179,23,97034
10000354,Tintes y coloracion de cabello,49,23,97034
10000689,Tintes y coloracion de cabello,110,23,97034
10000774,Tintes y coloracion de cabello,159,23,97034
10000260,Tintes y coloracion de cabello,42,23,97034
10000044,Tintes y coloracion de cabello,81,23,97034
10000089,Tintes y coloracion de cabello,104,23,97034
10000725,Tintes y coloracion de cabello,46,23,97034
10000796,Tintes y coloracion de cabello,175,23,97034
10000243,Tintes y coloracion de cabello,153,23,97034
10000136,Tintes y coloracion de cabello,111,23,97034
10000008,Tintes y coloracion de cabello,176,23,97034
10000441,Tintes y coloracion de cabello,7,23,97034
10000004,Tintes y coloracion de cabello,178,23,97034
10000251,Tintes y coloracion de cabello,139,23,97034
10000993,Tintes y coloracion de cabello,186,23,97034
10000626,Tintes y coloracion de cabello,127,23,97034
10000659,Tintes y coloracion de cabello,35,23,97034
10000326,Tintes y coloracion de cabello,192,23,97034
10000811,Tintes y coloracion de cabello,46,23,97034
10000437,Tintes y coloracion de cabello,155,23,97034
10000790,Tintes y coloracion de cabello,39,23,97034
10000546,Tintes y coloracion de cabello,139,23,97034
10000286,Tintes y coloracion de cabello,165,23,97034
10000210,Tintes y coloracion de cabello,42,23,97034
10000837,Tintes y coloracion de cabello,28,23,97034
10000185,Tintes y coloracion de cabello,161,23,97034
10000746,Tintes y coloracion de cabello,99,23,97034
10000964,Tintes y coloracion de cabello,115,25,97034
10000147,Tintes y coloracion de cabello,48,25,97034
10000671,Tintes y coloracion de cabello,75,25,97034
10000994,Tintes y coloracion de cabello,8,25,97034
10000501,Tintes y coloracion de cabello,187,25,97034
10000012,Tintes y coloracion de cabello,149,25,97034
10000142,Tintes y coloracion de cabello,50,25,97034
10000325,Tintes y coloracion de cabello,137,25,97034
10000398,Tintes y coloracion de cabello,72,25,97034
10000624,Tintes y coloracion de cabello,102,25,97034
10000345,Tintes y coloracion de cabello,78,25,97034
10000273,Tintes y coloracion de cabello,32,25,97034
10000467,Tintes y coloracion de cabello,143,25,97034
10000627,Tintes y coloracion de cabello,143,25,97034
10000193,Tintes y coloracion de cabello,64,25,97034
10000553,Tintes y coloracion de cabello,29,25,97034
10000959,Tintes y coloracion de cabello,98,25,97034
10000493,Tintes y coloracion de cabello,103,25,97034
10000495,Tintes y coloracion de cabello,197,25,97034
10000935,Tintes y coloracion de cabello,31,25,97034
10000640,Tintes y coloracion de cabello,68,25,97034
10000438,Tintes y coloracion de cabello,117,25,97034
10000465,Tintes y coloracion de cabello,111,25,97034
10000594,Tintes y coloracion de cabello,110,25,97034
10000274,Tintes y coloracion de cabello,154,25,97034
10000633,Tintes y coloracion de cabello,173,25,97034
10000852,Tintes y coloracion de cabello,33,25,97034
10000598,Tintes y coloracion de cabello,147,25,97034
10000409,Tintes y coloracion de cabello,102,25,97034
10000706,Tintes y coloracion de cabello,191,25,97034
10000901,Tintes y coloracion de cabello,129,25,97034
10000684,Tintes y coloracion de cabello,68,25,97034
10000108,Tintes y coloracion de cabello,127,25,97034
10000878,Tintes y coloracion de cabello,41,25,97034
10000071,Tintes y coloracion de cabello,26,25,97034
10000704,Tintes y coloracion de cabello,129,25,97034
10000804,Tintes y coloracion de cabello,114,25,97034
10000176,Tintes y coloracion de cabello,27,25,97034
10000155,Tintes y coloracion de cabello,182,25,97034
10000140,Tintes y coloracion de cabello,66,25,97034
10000637,Tintes y coloracion de cabello,111,25,97034
10000845,Tintes y coloracion de cabello,71,25,97034
10000509,Tintes y coloracion de cabello,162,25,97034
10000346,Tintes y coloracion de cabello,108,25,97034
10000777,Tintes y coloracion de cabello,179,25,97034
10000205,Tintes y coloracion de cabello,116,25,97034
10000705,Tintes y coloracion de cabello,3,25,97034
10000779,Tintes y coloracion de cabello,197,25,97034
10000684,Tintes y coloracion de cabello,68,25,97034
10000209,Tintes y coloracion de cabello,2,25,97034
10000314,Tintes y coloracion de cabello,106,25,97034
10000739,Tintes y coloracion de cabello,198,25,97034
10000296,Tintes y coloracion de cabello,31,25,97034
10000203,Tintes y coloracion de cabello,156,25,97034
10000344,Tintes y coloracion de cabello,149,25,97034
10000608,Tintes y coloracion de cabello,161,25,97034
10000929,Tintes y coloracion de cabello,172,25,97034
10000586,Tintes y coloracion de cabello,80,25,97034
10000270,Tintes y coloracion de cabello,118,25,97034
10000414,Tintes y coloracion de cabello,95,25,97034
10000503,Tintes y coloracion de cabello,18,25,97034
10000305,Tintes y coloracion de cabello,76,25,97034
10000578,Tintes y coloracion de cabello,11,25,97034
10000388,Tintes y coloracion de cabello,193,25,97034
10000055,Tintes y coloracion de cabello,188,25,97034
10000327,Tintes y coloracion de cabello,135,25,97034
10000748,Tintes y coloracion de cabello,100,25,97034
10000247,Tintes y coloracion de cabello,13,26,97034
10000669,Tintes y coloracion de cabello,140,26,97034
10000389,Tintes y coloracion de cabello,57,26,97034
10000344,Tintes y coloracion de cabello,149,26,97034
10000312,Tintes y coloracion de cabello,166,26,97034
10000608,Tintes y coloracion de cabello,161,26,97034
10000156,Tintes y coloracion de cabello,128,26,97034
10000043,Tintes y coloracion de cabello,28,26,97034
10000065,Tintes y coloracion de cabello,165,26,97034
10000077,Tintes y coloracion de cabello,108,26,97034
10000444,Tintes y coloracion de cabello,30,26,97034
10000470,Tintes y coloracion de cabello,89,26,97034
10000159,Tintes y coloracion de cabello,49,26,97034
10000228,Tintes y coloracion de cabello,31,26,97034
10000883,Tintes y coloracion de cabello,54,26,97034
10000527,Tintes y coloracion de cabello,20,26,97034
10000290,Tintes y coloracion de cabello,66,26,97034
10000814,Tintes y coloracion de cabello,141,26,97034
10000804,Tintes y coloracion de cabello,114,26,97034
10000534,Tintes y coloracion de cabello,35,26,97034
10000020,Tintes y coloracion de cabello,165,26,97034
10000941,Tintes y coloracion de cabello,96,26,97034
10000745,Tintes y coloracion de cabello,132,26,97034
10000563,Tintes y coloracion de cabello,68,26,97034
10000749,Tintes y coloracion de cabello,186,26,97034
10000255,Tintes y coloracion de cabello,145,26,97034
10000989,Tintes y coloracion de cabello,113,26,97034
10000061,Tintes y coloracion de cabello,15,26,97034
10000402,Tintes y coloracion de cabello,29,26,97034
10000720,Tintes y coloracion de cabello,122,26,97034
10000840,Tintes y coloracion de cabello,92,26,97034
10000254,Tintes y coloracion de cabello,69,26,97034
10000926,Tintes y coloracion de cabello,47,26,97034
10000280,Tintes y coloracion de cabello,167,26,97034
10000198,Tintes y coloracion de cabello,116,26,97034
10000755,Tintes y coloracion de cabello,45,26,97034
10000634,Tintes y coloracion de cabello,152,26,97034
10000136,Tintes y coloracion de cabello,111,26,97034
10000929,Tintes y coloracion de cabello,172,26,97034
10000656,Tintes y coloracion de cabello,153,26,97034
10000845,Tintes y coloracion de cabello,71,26,97034
10000576,Tintes y coloracion de cabello,154,26,97034
10000911,Tintes y coloracion de cabello,99,32,97034
10000745,Tintes y coloracion de cabello,132,32,97034
10000730,Tintes y coloracion de cabello,178,32,97034
10000971,Tintes y coloracion de cabello,70,32,97034
10000612,Tintes y coloracion de cabello,171,32,97034
10000052,Tintes y coloracion de cabello,30,32,97034
10000260,Tintes y coloracion de cabello,42,32,97034
10000635,Tintes y coloracion de cabello,154,32,97034
10000121,Tintes y coloracion de cabello,124,32,97034
10000016,Tintes y coloracion de cabello,166,32,97034
10000568,Tintes y coloracion de cabello,100,32,97034
10000524,Tintes y coloracion de cabello,199,32,97034
10000159,Tintes y coloracion de cabello,49,32,97034
10000835,Tintes y coloracion de cabello,92,32,97034
10000500,Tintes y coloracion de cabello,181,32,97034
10000111,Tintes y coloracion de cabello,75,32,97034
10000717,Tintes y coloracion de cabello,149,32,97034
10000286,Tintes y coloracion de cabello,165,32,97034
10000829,Tintes y coloracion de cabello,27,32,97034
10000285,Tintes y coloracion de cabello,38,32,97034
10000005,Tintes y coloracion de cabello,168,32,97034
10000230,Tintes y coloracion de cabello,179,32,97034
10000510,Tintes y coloracion de cabello,12,32,97034
10000661,Tintes y coloracion de cabello,76,32,97034
10000885,Tintes y coloracion de cabello,79,32,97034
10000302,Tintes y coloracion de cabello,156,32,97034
10000540,Tintes y coloracion de cabello,19,32,97034
10000921,Tintes y coloracion de cabello,48,32,97034
10000381,Tintes y coloracion de cabello,188,32,97034
10000353,Tintes y coloracion de cabello,149,32,97034
10000378,Tintes y coloracion de cabello,123,32,97034
10000332,Tintes y coloracion de cabello,158,32,97034
10000854,Tintes y coloracion de cabello,178,32,97034
10000901,Tintes y coloracion de cabello,129,32,97034
10000933,Tintes y coloracion de cabello,54,32,97034
